,religious_id,name,religion,denomination,institution_type,street,housenumber,postcode,website,phone_number,email,wheelchair_accessible,service_times,opening_hours,heritage,historic,geometry,geom_point,latitude,longitude,wikidata,wikipedia,address,denomination_std,district,neighborhood,neighborhood_id,district_id
441,51688847,St.-Thomas-Kirche,christian,protestant,church,Mariannenplatz,,10997,,,,limited,Su 10:00,"Mo,We,Th,Fr 10:00-14:00; Tu 10:00-13:00",4,,"POLYGON ((13.4265521 52.5051059, 13.4265472 52.5050976, 13.4265246 52.505103, 13.4265302 52.5051115, 13.426474 52.505126, 13.4264683 52.5051178, 13.4264508 52.5051226, 13.4264574 52.5051323, 13.4264472 52.505135, 13.4264369 52.5051199, 13.4264332 52.5051145, 13.4263894 52.5051255, 13.4263422 52.5051371, 13.4263478 52.5051452, 13.4263572 52.505159, 13.4263421 52.5051632, 13.4263361 52.5051533, 13.4263136 52.505159, 13.4263179 52.5051662, 13.426266 52.505179, 13.4262615 52.5051716, 13.4262373 52.5051778, 13.4262418 52.5051845, 13.4262307 52.505187, 13.4262386 52.5051996, 13.4262497 52.5051968, 13.4262737 52.5052308, 13.4262622 52.5052337, 13.4262713 52.5052471, 13.4262832 52.505244, 13.4262902 52.5052534, 13.4263122 52.5052481, 13.4263261 52.5052682, 13.4263194 52.5052696, 13.4263277 52.5052811, 13.4263342 52.5052796, 13.42635 52.5053036, 13.4263443 52.5053047, 13.4263523 52.5053167, 13.4263584 52.5053156, 13.4263754 52.5053401, 13.4263679 52.5053418, 13.4263699 52.5053459, 13.4263448 52.5053521, 13.4263421 52.5053475, 13.4263234 52.5053522, 13.4263261 52.5053569, 13.4263106 52.505361, 13.4263279 52.5053939, 13.4263406 52.5053973, 13.4263278 52.5054086, 13.4263192 52.5054207, 13.4263107 52.505419, 13.4263049 52.5054313, 13.4263129 52.5054329, 13.4263105 52.5054471, 13.4263105 52.5054619, 13.4263025 52.5054628, 13.4263078 52.5054763, 13.4263172 52.5054754, 13.4263247 52.5054886, 13.4263348 52.5054991, 13.4263272 52.5055019, 13.4263413 52.5055127, 13.4263478 52.5055102, 13.4263608 52.5055176, 13.4263784 52.5055248, 13.4263747 52.5055287, 13.4263934 52.5055348, 13.4263972 52.5055305, 13.4264149 52.5055342, 13.4264382 52.5055363, 13.4264345 52.5055446, 13.4264595 52.5055789, 13.4264749 52.5055747, 13.4264791 52.5055801, 13.4265009 52.5055738, 13.4264967 52.5055686, 13.4265113 52.5055644, 13.4265154 52.5055695, 13.4265225 52.5055675, 13.4265317 52.5055791, 13.4265426 52.5055886, 13.4265367 52.5055913, 13.4265483 52.5055991, 13.4265542 52.505596, 13.4265655 52.5056031, 13.4265765 52.5056081, 13.4265729 52.5056114, 13.4265861 52.505617, 13.4265904 52.5056135, 13.4266036 52.5056169, 13.4266168 52.5056196, 13.4266149 52.5056241, 13.426631 52.5056265, 13.4266332 52.5056224, 13.4266487 52.5056237, 13.426667 52.5056238, 13.4266667 52.5056283, 13.4266829 52.5056283, 13.4266834 52.5056232, 13.4266986 52.5056217, 13.4267118 52.5056194, 13.4267136 52.5056239, 13.4267312 52.5056195, 13.4267285 52.5056149, 13.4267425 52.5056108, 13.4267547 52.5056062, 13.4267583 52.5056094, 13.426772 52.5056031, 13.4267675 52.5055995, 13.4267774 52.5055939, 13.4267873 52.5055867, 13.4267932 52.5055891, 13.426803 52.5055802, 13.4267975 52.5055781, 13.4268052 52.5055681, 13.4268104 52.5055589, 13.4268166 52.5055606, 13.4268226 52.5055508, 13.4268153 52.5055492, 13.4268179 52.5055395, 13.4268179 52.5055297, 13.4268247 52.5055299, 13.426824 52.5055173, 13.426816 52.5055173, 13.4268127 52.5055062, 13.4268078 52.5054954, 13.4268137 52.5054941, 13.4268107 52.5054888, 13.4268236 52.5054864, 13.4268264 52.5054913, 13.4268471 52.5054865, 13.4268442 52.5054815, 13.4268613 52.5054778, 13.4268551 52.505469, 13.4268367 52.5054429, 13.4268327 52.5054371, 13.4268422 52.5054253, 13.4268491 52.5054146, 13.4268566 52.5054164, 13.4268633 52.5054051, 13.4268558 52.5054037, 13.4268568 52.505377, 13.4268636 52.5053761, 13.426858 52.5053621, 13.4268512 52.505363, 13.4268438 52.5053515, 13.4268359 52.5053418, 13.4268417 52.5053392, 13.4268292 52.5053292, 13.4268241 52.5053315, 13.4268096 52.5053225, 13.4267939 52.5053156, 13.4267981 52.505311, 13.4267787 52.5053053, 13.4267753 52.5053097, 13.426754 52.5053049, 13.4267317 52.5053023, 13.426738 52.5052948, 13.4267348 52.5052906, 13.4267172 52.5052669, 13.4267129 52.5052611, 13.4266927 52.5052661, 13.4266893 52.5052604, 13.4266698 52.505265, 13.4266723 52.5052687, 13.426649 52.5052741, 13.4266465 52.5052701, 13.426638 52.5052722, 13.4266227 52.5052483, 13.4266293 52.5052467, 13.426621 52.505234, 13.4266139 52.5052357, 13.4265954 52.5052102, 13.4266031 52.5052101, 13.4265949 52.5051979, 13.4265878 52.505201, 13.4265752 52.50518, 13.4265985 52.5051748, 13.426593 52.5051666, 13.4266035 52.5051643, 13.4265935 52.5051492, 13.4265825 52.5051519, 13.426561 52.5051188, 13.4265717 52.5051162, 13.4265628 52.5051032, 13.4265521 52.5051059))",POINT (13.426581162740188 52.50536255),52.50536255,13.426581162740188,Q1573508,de:St.-Thomas-Kirche (Berlin),"Mariannenplatz, Berlin, 10997",protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
442,51760717,Institutskirche St. Afra,christian,roman_catholic,church,Graunstraße,31,13355,http://www.institut-philipp-neri.de/index_001.php,+493020606680,,yes,,,4,,"POLYGON ((13.3974304 52.5453516, 13.3974332 52.5453472, 13.3974033 52.5453407, 13.3973928 52.5453432, 13.3973892 52.5453376, 13.3973962 52.5453359, 13.3973933 52.5453155, 13.3973803 52.5453119, 13.3973845 52.5453064, 13.3973947 52.5453092, 13.3974238 52.5452935, 13.3973869 52.5452838, 13.3973697 52.5452925, 13.3973634 52.5452878, 13.3973805 52.5452792, 13.3973621 52.5452552, 13.3973366 52.5452556, 13.397336 52.5452496, 13.3973619 52.5452491, 13.3973736 52.5452266, 13.3973613 52.5452166, 13.3973692 52.545213, 13.3973798 52.5452215, 13.3974217 52.5452126, 13.3974226 52.5451993, 13.3974327 52.5451996, 13.3974318 52.5452138, 13.3974687 52.5452216, 13.3974696 52.5451973, 13.3974581 52.5451939, 13.3974625 52.5451885, 13.3974725 52.5451915, 13.3974995 52.5451785, 13.3974987 52.5451713, 13.3975088 52.5451708, 13.3975095 52.5451775, 13.3975391 52.5451828, 13.3975367 52.5451704, 13.3975467 52.5451697, 13.3975493 52.545183, 13.3975872 52.545192, 13.3977866 52.5452408, 13.3978373 52.5452533, 13.3978165 52.5452849, 13.3978634 52.545296, 13.3978526 52.5453118, 13.3978459 52.5453101, 13.3978362 52.5453242, 13.397843 52.5453259, 13.3978387 52.5453321, 13.3978319 52.5453305, 13.397808 52.5453653, 13.3978148 52.545367, 13.3978113 52.5453722, 13.3978045 52.5453704, 13.3977837 52.5454007, 13.3977461 52.5453918, 13.3977258 52.5454225, 13.3976779 52.545411, 13.3975989 52.5453922, 13.3974304 52.5453516))",POINT (13.397634686797552 52.5453012),52.5453012,13.397634686797552,Q1373178,de:St. Afra (Berlin),"Graunstraße, 31, Gesundbrunnen, Berlin, 13355",roman_catholic,Mitte,Gesundbrunnen,0106,11001001
443,51785680,Emmaus-Kirche,christian,protestant,church,Lausitzer Platz,8,10997,,,,yes,,,,,"POLYGON ((13.4308244 52.4998642, 13.4308819 52.4998754, 13.430848 52.4999439, 13.4308217 52.4999399, 13.4308208 52.4999328, 13.4307841 52.499937, 13.4307866 52.4999441, 13.4307247 52.4999547, 13.4307212 52.4999507, 13.4307124 52.4999474, 13.4307052 52.499954, 13.4307266 52.4999627, 13.4307116 52.4999745, 13.4307218 52.4999803, 13.4307044 52.4999917, 13.4307132 52.4999973, 13.4306978 52.5000062, 13.4307053 52.5000122, 13.4306887 52.5000227, 13.4306976 52.5000283, 13.4306811 52.5000363, 13.4306888 52.5000428, 13.4306719 52.5000528, 13.4306805 52.5000595, 13.4306669 52.5000701, 13.4306742 52.5000752, 13.4306592 52.5000856, 13.4306678 52.5000927, 13.430652 52.5001029, 13.4306609 52.5001091, 13.4306457 52.5001193, 13.430652 52.5001257, 13.4306388 52.5001348, 13.4306466 52.5001403, 13.4306269 52.5001511, 13.4306193 52.5001468, 13.4306128 52.5001503, 13.4306338 52.5001633, 13.430635 52.5001628, 13.4307017 52.5002056, 13.4307034 52.5002048, 13.4307187 52.500215, 13.4308357 52.5002347, 13.4309831 52.5002082, 13.430981 52.5002042, 13.4309701 52.5002064, 13.4309644 52.5001919, 13.4309772 52.5001898, 13.430973 52.5001775, 13.430984 52.5001764, 13.4309799 52.5001611, 13.4309912 52.5001594, 13.4309868 52.5001438, 13.4309989 52.5001431, 13.4309928 52.5001284, 13.4310064 52.5001274, 13.4310005 52.5001131, 13.4310141 52.5001099, 13.4310093 52.5000983, 13.4310226 52.5000947, 13.4310155 52.5000804, 13.4310293 52.5000774, 13.431024 52.5000654, 13.4310348 52.5000634, 13.4310284 52.5000495, 13.4310438 52.5000475, 13.4310395 52.5000319, 13.4310513 52.50003, 13.4310478 52.5000149, 13.4310681 52.5000122, 13.4310655 52.5000055, 13.4310463 52.5000081, 13.4309788 52.4999656, 13.430985 52.4999511, 13.43097 52.4999484, 13.4309784 52.4999314, 13.4309864 52.4999151, 13.4309998 52.4999177, 13.4310096 52.4998963, 13.4310411 52.4999023, 13.4310539 52.4998733, 13.4311178 52.4998844, 13.4311765 52.4998758, 13.4311944 52.4998869, 13.431211 52.4998785, 13.4311914 52.4998671, 13.4312049 52.4998392, 13.4312317 52.4998363, 13.4312279 52.4998243, 13.4312019 52.4998264, 13.4311684 52.4998057, 13.4311785 52.4997905, 13.4311618 52.4997859, 13.4311514 52.4997979, 13.431109 52.4997892, 13.431121 52.4997628, 13.4310685 52.4997534, 13.431072 52.4997464, 13.4310955 52.4997397, 13.4310876 52.4997307, 13.4310696 52.4997362, 13.4310568 52.4997335, 13.4310505 52.4997444, 13.4310326 52.4997508, 13.4309996 52.4997444, 13.4309625 52.4997382, 13.4309554 52.4997277, 13.4309607 52.4997173, 13.4309471 52.499715, 13.4309372 52.4997057, 13.4309219 52.4997118, 13.4309367 52.499722, 13.4309338 52.4997279, 13.430886 52.4997198, 13.4308705 52.4997475, 13.4308291 52.4997396, 13.43083 52.4997251, 13.4308108 52.4997248, 13.4308086 52.4997394, 13.4307591 52.4997458, 13.430743 52.4997355, 13.4307309 52.4997436, 13.4307482 52.4997557, 13.4307338 52.4997854, 13.4307068 52.4997895, 13.4307109 52.4998014, 13.4307361 52.4997977, 13.4307768 52.4998265, 13.4307833 52.4998245, 13.4308119 52.4998298, 13.4308105 52.4998329, 13.4308357 52.4998377, 13.4308244 52.4998642))",POINT (13.430851562213357 52.49997005),52.49997005,13.430851562213357,Q1338502,de:Emmauskirche (Berlin),"Lausitzer Platz, 8, Kreuzberg, Berlin, 10997",protestant,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
444,51869996,Sankt-Agnes-Kapelle,christian,catholic,church,,,,,,,,,,,,"POLYGON ((13.2259579 52.5838632, 13.2259455 52.5837465, 13.2260373 52.5837417, 13.2260377 52.5837355, 13.2261869 52.5837299, 13.2261873 52.5837356, 13.2262859 52.5837311, 13.2262881 52.5837548, 13.2263121 52.5837542, 13.2263136 52.5837677, 13.2263278 52.5837664, 13.2263535 52.5837876, 13.2263369 52.5838099, 13.2263197 52.5838099, 13.2263214 52.5838274, 13.2262959 52.5838287, 13.2262997 52.5838502, 13.2259579 52.5838632))",POINT (13.226148125921165 52.58379875),52.58379875,13.226148125921165,,,,roman_catholic,Reinickendorf,Konradshöhe,1203,11012012
445,51869998,Jesus-Christus-Kirche,christian,protestant,church,Schwarzspechtweg,1;3,13505,,,,,,,4,,"POLYGON ((13.2265693 52.5814423, 13.2265647 52.581441, 13.2265556 52.5814498, 13.2265535 52.5814553, 13.2265529 52.5814584, 13.2265654 52.5815782, 13.2264318 52.5815821, 13.2264217 52.5814812, 13.2264459 52.5814798, 13.2264486 52.5814602, 13.2264539 52.581441, 13.2264644 52.5814174, 13.2264825 52.58139, 13.226466 52.5813859, 13.2265141 52.5813077, 13.2265166 52.5813036, 13.2266066 52.5813253, 13.2268322 52.5813797, 13.2268192 52.5813997, 13.2268584 52.5814101, 13.2268289 52.5814519, 13.2267914 52.5814425, 13.2267811 52.5814585, 13.2265881 52.581414, 13.2265693 52.5814423))",POINT (13.226505926408613 52.581446150000005),52.581446150000005,13.226505926408613,Q1456331,de:Jesus-Christus-Kirche (Berlin-Konradshöhe),"Schwarzspechtweg, 1;3, Konradshöhe, Berlin, 13505",protestant,Reinickendorf,Konradshöhe,1203,11012012
446,51908637,Offenbarungskirche,christian,protestant,church,Simplonstraße,31-37,10245,,+49 30 2910870,,yes,,,4,,"POLYGON ((13.4613876 52.5071928, 13.4613589 52.5071723, 13.4612943 52.5072059, 13.4613229 52.5072264, 13.4612492 52.5072648, 13.461313 52.5073107, 13.4613123 52.5073323, 13.4613422 52.5073337, 13.4614212 52.5073899, 13.4615228 52.5073377, 13.4615186 52.5073345, 13.46179 52.5071954, 13.4617442 52.5071638, 13.4617108 52.507182, 13.4617019 52.5071753, 13.461727 52.5071468, 13.4617227 52.5071135, 13.4616836 52.5070865, 13.4616299 52.5070767, 13.4615791 52.5070932, 13.4613876 52.5071928))",POINT (13.461489052030906 52.507245600000005),52.507245600000005,13.461489052030906,Q1488703,de:Offenbarungskirche (Berlin),"Simplonstraße, 31-37, Friedrichshain, Berlin, 10245",protestant,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
447,51963352,Pfarrkirche St. Clara,christian,roman_catholic,church,Briesestraße,11,12053,http://sankt-clara.de/,,,yes,,,,,"POLYGON ((13.4360174 52.4779792, 13.4360158 52.4779849, 13.4360049 52.4779839, 13.4360064 52.4779781, 13.4359495 52.4779725, 13.4359479 52.4779783, 13.4359369 52.4779772, 13.4359389 52.4779713, 13.4359238 52.4779696, 13.435926 52.4779631, 13.435941 52.4779649, 13.4359454 52.4779489, 13.4359832 52.4778312, 13.4359635 52.4778292, 13.4359641 52.4778268, 13.4359587 52.4778262, 13.4359672 52.477794, 13.4359653 52.4777937, 13.4359777 52.477746, 13.4359797 52.4777462, 13.4359885 52.477712, 13.4359903 52.4777121, 13.4359912 52.4777085, 13.4359012 52.4776964, 13.435924 52.4776333, 13.4360127 52.4776449, 13.4360137 52.4776411, 13.4360543 52.477645, 13.4362763 52.4776691, 13.4363141 52.4776732, 13.4362914 52.477742, 13.436273 52.4777396, 13.4362543 52.4777371, 13.4362442 52.477772, 13.4362563 52.4777736, 13.4362584 52.4777739, 13.4362521 52.4777982, 13.4362461 52.4778216, 13.4362442 52.4778216, 13.4362354 52.477856, 13.4362373 52.4778563, 13.4362355 52.4778629, 13.4362337 52.4778627, 13.4362249 52.4778971, 13.4362267 52.4778973, 13.436225 52.477904, 13.4362232 52.4779038, 13.436214 52.4779392, 13.4362102 52.477954, 13.4362024 52.4779844, 13.4361989 52.4779979, 13.4361983 52.4780002, 13.4361731 52.4779978, 13.436127 52.4779934, 13.4361018 52.477991, 13.4361025 52.4779884, 13.4360596 52.4779838, 13.4360174 52.4779792))",POINT (13.436106051397516 52.4778099),52.4778099,13.436106051397516,Q1403751,de:St. Clara (Berlin),"Briesestraße, 11, Berlin, 12053",roman_catholic,Neukölln,Neukölln,0801,11008008
448,52091064,Lazarus Haus,christian,protestant,place_of_worship,Marchlewskistraße,40,10243,https://www.st-markus.berlin/,,,,,,,,"POLYGON ((13.4441692 52.5131992, 13.4437081 52.5132554, 13.4437473 52.5133748, 13.4440806 52.5133342, 13.4440851 52.5133478, 13.4441729 52.5133371, 13.4441556 52.5132846, 13.4441957 52.5132797, 13.4441692 52.5131992))",POINT (13.443944800416844 52.5133094),52.5133094,13.443944800416844,,,"Marchlewskistraße, 40, Berlin, 10243",protestant,Friedrichshain-Kreuzberg,Friedrichshain,0201,11002002
449,52097013,Sankt Johannes Basilika,christian,roman_catholic,church,Lilienthalstraße,5,10965,https://www.bernhard-lichtenberg.berlin/,,,,,,4,,"POLYGON ((13.4089609 52.4877738, 13.4089598 52.4877761, 13.4089077 52.4877671, 13.4089224 52.4877353, 13.4089274 52.4877361, 13.408936 52.4877177, 13.4088633 52.4877052, 13.4088605 52.4877113, 13.4088491 52.4877093, 13.408852 52.4877033, 13.408842 52.4877015, 13.4088452 52.4876947, 13.4088552 52.4876964, 13.4088595 52.4876869, 13.408828 52.4876814, 13.4088261 52.4876853, 13.4088188 52.487684, 13.4088206 52.4876802, 13.408789 52.4876747, 13.4087857 52.4876817, 13.4087733 52.4876794, 13.4087766 52.4876725, 13.408745 52.487667, 13.4087432 52.4876709, 13.4087357 52.4876696, 13.4087375 52.4876657, 13.4087039 52.4876599, 13.408703 52.487662, 13.408573 52.4876394, 13.4086002 52.487581, 13.4085903 52.4875793, 13.4085944 52.4875706, 13.4085788 52.4875678, 13.4085913 52.4875399, 13.4086009 52.4875186, 13.408611 52.4874989, 13.4086265 52.4875016, 13.4086306 52.487493, 13.4086405 52.4874947, 13.4086678 52.4874363, 13.4087051 52.4874428, 13.4087965 52.4874587, 13.4087972 52.487461, 13.4088305 52.4874668, 13.4088323 52.4874629, 13.4088399 52.4874642, 13.408838 52.4874681, 13.4088695 52.4874735, 13.4088727 52.4874666, 13.4088852 52.4874688, 13.408882 52.4874757, 13.4089136 52.4874812, 13.4089154 52.4874772, 13.4089229 52.4874786, 13.4089211 52.4874825, 13.4089527 52.487488, 13.408957 52.4874786, 13.4089471 52.4874769, 13.4089503 52.48747, 13.4089602 52.4874717, 13.408963 52.4874658, 13.4089745 52.4874678, 13.4089717 52.4874737, 13.409044 52.4874863, 13.4090526 52.487468, 13.4090476 52.4874671, 13.4090623 52.4874354, 13.4091143 52.4874445, 13.4091132 52.4874468, 13.4091605 52.487455, 13.40924 52.4874688, 13.4092412 52.4874665, 13.4092933 52.4874755, 13.4092785 52.4875073, 13.4092735 52.4875064, 13.4092649 52.4875248, 13.4093373 52.4875373, 13.40934 52.4875313, 13.4093425 52.4875316, 13.409367 52.4874787, 13.4094432 52.487492, 13.4094339 52.487512, 13.4094467 52.4875142, 13.4094384 52.4875321, 13.4094239 52.4875635, 13.4094295 52.487565, 13.4094346 52.4875668, 13.4094391 52.4875692, 13.4094427 52.4875721, 13.4094454 52.4875753, 13.4094469 52.4875787, 13.4094474 52.4875823, 13.4094467 52.4875859, 13.4094448 52.4875893, 13.4094419 52.4875925, 13.4094381 52.4875952, 13.4094335 52.4875975, 13.4094282 52.4875994, 13.4094375 52.487601, 13.409429 52.4876193, 13.4094444 52.487625, 13.4094579 52.487632, 13.4094691 52.4876404, 13.4094775 52.48765, 13.4094827 52.4876603, 13.4094846 52.4876711, 13.4094831 52.4876818, 13.4094782 52.4876922, 13.4094702 52.4877018, 13.4094594 52.4877104, 13.409446 52.4877174, 13.4094307 52.4877228, 13.409414 52.4877263, 13.4093964 52.4877278, 13.4093788 52.4877272, 13.40937 52.4877459, 13.4093413 52.487741, 13.409333 52.4877588, 13.4093113 52.4878051, 13.4092224 52.4877896, 13.4092291 52.487775, 13.4092268 52.4877745, 13.4092296 52.4877685, 13.4091571 52.487756, 13.4091485 52.4877744, 13.4091534 52.4877753, 13.4091387 52.487807, 13.4090866 52.487798, 13.4090876 52.4877957, 13.4089609 52.4877738))",POINT (13.409008867123287 52.48762215),52.48762215,13.409008867123287,Q877416,de:Johannes-Basilika,"Lilienthalstraße, 5, Neukölln, Berlin, 10965",roman_catholic,Neukölln,Neukölln,0801,11008008
450,52525455,Synagoge Fraenkelufer,jewish,conservative,synagogue,Fraenkelufer,10-12,10999,,,,,,,,,"POLYGON ((13.4166723 52.4958418, 13.4166477 52.49585, 13.4168156 52.4960634, 13.4168852 52.4961519, 13.4169661 52.4962547, 13.4170635 52.4962251, 13.4168725 52.4959817, 13.416905 52.4959724, 13.4167966 52.4958342, 13.4167814 52.4958387, 13.4167761 52.4958327, 13.4167573 52.4958382, 13.416754 52.495832, 13.4167422 52.4958268, 13.4167305 52.4958239, 13.4167204 52.4958225, 13.4167076 52.4958234, 13.4166992 52.4958256, 13.4166893 52.4958296, 13.4166844 52.4958346, 13.4166772 52.4958445, 13.4166723 52.4958418))",POINT (13.416844007743462 52.49602255),52.49602255,13.416844007743462,Q385091,,"Fraenkelufer, 10-12, Kreuzberg, Berlin, 10999",conservative,Friedrichshain-Kreuzberg,Kreuzberg,0202,11002002
451,52781950,Kreuzkirche,christian,protestant,church,Hohenzollerndamm,130,14199,https://kg-schmargendorf.de/,,,yes,,,4,,"POLYGON ((13.2911821 52.4822015, 13.2911446 52.4821838, 13.2911353 52.4821912, 13.2911269 52.4821905, 13.291123 52.4821836, 13.2911187 52.4821869, 13.2910749 52.4821683, 13.2910797 52.482164, 13.2910745 52.4821571, 13.2910214 52.4821632, 13.2910162 52.4821723, 13.2910065 52.4821748, 13.2910027 52.4821697, 13.2910074 52.4821607, 13.2909987 52.4821398, 13.2909897 52.4821409, 13.2909875 52.4821362, 13.2909642 52.4821399, 13.2909661 52.4821447, 13.2909591 52.4821459, 13.2909568 52.482141, 13.2909295 52.4821453, 13.2909314 52.4821502, 13.2909226 52.4821516, 13.2909207 52.4821467, 13.2908933 52.482151, 13.2908952 52.4821558, 13.2908882 52.4821569, 13.2908859 52.4821522, 13.2908572 52.4821567, 13.290859 52.4821616, 13.290851 52.4821628, 13.2908489 52.482158, 13.2908289 52.4821611, 13.2908307 52.482166, 13.2908241 52.4821671, 13.2908424 52.4822103, 13.2908329 52.4822122, 13.2907401 52.4822264, 13.2907378 52.4822273, 13.2907275 52.4822375, 13.2907143 52.4822382, 13.2907132 52.4822322, 13.2907229 52.4822235, 13.290671 52.4820957, 13.2906566 52.4820906, 13.2906518 52.4820851, 13.2906614 52.4820819, 13.2906735 52.4820861, 13.2906938 52.4820833, 13.2907087 52.4820678, 13.2907379 52.4820639, 13.2907556 52.482075, 13.2907748 52.4820724, 13.290786 52.4820651, 13.2907946 52.4820644, 13.2907959 52.4820695, 13.2907858 52.4820761, 13.2908035 52.4821179, 13.2908106 52.4821168, 13.2908129 52.4821212, 13.2908321 52.4821182, 13.29083 52.4821138, 13.2908371 52.4821126, 13.2908392 52.4821171, 13.2908687 52.4821124, 13.2908667 52.4821079, 13.2908752 52.4821067, 13.2908771 52.4821111, 13.2909046 52.4821068, 13.290903 52.4821024, 13.2909098 52.4821011, 13.2909121 52.4821056, 13.2909391 52.4821014, 13.290937 52.482097, 13.2909448 52.4820957, 13.2909469 52.4821001, 13.2909709 52.4820964, 13.2909691 52.4820918, 13.2909779 52.4820905, 13.2909674 52.4820656, 13.2909543 52.4820595, 13.290953 52.4820536, 13.2909662 52.4820529, 13.2909784 52.4820586, 13.2910279 52.4820509, 13.291029 52.4820458, 13.2910212 52.4820423, 13.2910438 52.4820125, 13.2910509 52.4820125, 13.2910522 52.4820033, 13.2910717 52.4820071, 13.2910948 52.4819834, 13.2910818 52.4819726, 13.2910843 52.4819666, 13.2910938 52.4819681, 13.2911027 52.4819754, 13.2911587 52.4819673, 13.2911556 52.4819593, 13.291162 52.4819547, 13.2911695 52.4819588, 13.2911721 52.4819654, 13.2912322 52.4819567, 13.2912351 52.4819493, 13.2912412 52.4819461, 13.2912475 52.4819507, 13.2912439 52.4819605, 13.2912826 52.4819785, 13.2912902 52.4819724, 13.2912999 52.4819718, 13.291301 52.4819766, 13.291293 52.4819833, 13.2913318 52.4820014, 13.2913418 52.4819935, 13.2913525 52.4819933, 13.2913525 52.4819836, 13.2913653 52.4819733, 13.2913968 52.4819705, 13.291409 52.4819783, 13.2914313 52.481975, 13.291471 52.482073, 13.2914481 52.4820766, 13.2914572 52.4820988, 13.2913986 52.4821077, 13.2914005 52.4821124, 13.2913973 52.4821156, 13.2913806 52.4821151, 13.2913581 52.4821429, 13.2913694 52.4821464, 13.2913727 52.4821518, 13.2913632 52.4821539, 13.291352 52.4821505, 13.2913304 52.4821773, 13.2913401 52.4821834, 13.2913411 52.4821897, 13.2913315 52.4821903, 13.2913228 52.4821849, 13.2912645 52.4821923, 13.2912676 52.4822015, 13.291263 52.4822054, 13.291254 52.4822016, 13.2912512 52.482194, 13.2911967 52.4822009, 13.291195 52.4822116, 13.291187 52.4822163, 13.2911805 52.4822122, 13.2911821 52.4822015))",POINT (13.291212496499217 52.482093750000004),52.482093750000004,13.291212496499217,Q1788327,de:Kreuzkirche (Berlin-Schmargendorf),"Hohenzollerndamm, 130, Schmargendorf, Berlin, 14199",protestant,Charlottenburg-Wilmersdorf,Schmargendorf,0403,11004004
