geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,health_facility:type,health_specialty:dentistry,healthcare,medical_system:western,office,operator,description,level,name,opening_hours,wheelchair,phone,toilets:wheelchair,website,contact:website,contact:email,contact:fax,contact:phone,check_date:opening_hours,check_date,email,fax,healthcare:speciality,air_conditioning,internet_access,internet_access:fee,payment:bank_transfer,payment:cash,payment:credit_cards,payment:debit_cards,payment:paypal,source,toilets,entrance,opening_hours:signed,wheelchair:description,emergency,name:de,name:en,payment:contactless,start_date,disused:name,disused:office,note,addr:city:fa,addr:housename,alt_name,short_name,shop,addr:floor,brand,brand:wikidata,cash_withdrawal:operator,branch,counselling_type:nutrition,provided_for:boy,provided_for:girl,addr:place,source:date,url,payment:cards,payment:girocard,opening_hours:note:de,payment:mastercard,payment:visa,fixme,name:ja,payment:insurance,payment:invoice,contact:facebook,contact:instagram,noname,smoking,health_specialty:oral_surgery,health_specialty:orthodontics,health_specialty:periodontology,language:ar,wikimedia_commons,survey:date,craft,opening_hours:covid19,addr:inclusion,language:tr,kids_area:indoor,name:vi,whatsapp,check_date:currency:XBT,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,name:signed,building,building:levels,roof:shape,type
POINT (13.3304456 52.4679185),Berlin,DE,3,12161,Roennebergstraße,Friedenau,dentist,,,dentist,,,,,,Simone Fritzsche,"""Termine nach Vereinbarung""",,,,https://www.simone-fritzsche.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3349973 52.4717499),Berlin,DE,17-18,12159,Lauterstraße,Friedenau,dentist,,,dentist,,,,,,Yanina Ketzelmann,"Mo-Th 08:00-19:00; Fr ""nach Vereinbarung""",,+49 30 609836861,,,https://www.kfo-ketzelman.de/,,,,2022-07-22,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3643055 52.6064955),Berlin,,96,13439,Quickborner Straße,,dentist,,,dentist,,,"Zahnarztpraxis Dr. med. dent. Stephanie, MSc Andreas Schneider",,,Zahnarztpraxis Dr. Schneider,"Mo 09:00-12:00, 13:00-18:00; Tu 09:00-12:00, 14:00-20:00; We 12:00-15:00, 16:00-20:00; Th 09:00-12:00, 14:00-20:00; Fr 09:00-12:00, 13:00-18:00; Sa ""nach Vereinbarung""",yes,+49 30 415 16 26,,https://www.zahnaerzte-schneider-berlin.de,,,,,,,praxis@zahnaerzte-schneider-berlin.de,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3324908 52.5265716),Berlin,DE,72,10551,Turmstraße,Moabit,dentist,,,dentist,,,,,,Die Zahnärzte,"Mo-Fr 08:15-13:00,14:00-18:45",,,,,https://www.zahn-arzt.de,info@zahn-arzt.de,+49 30 39480042,+49 30 3916285,2024-10-11,,,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3252809 52.4637185),Berlin,DE,59,12163,Markelstraße,Steglitz,dentist,,,dentist,,,,,,Jutta Kassner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4254011 52.4789979),Berlin,DE,44,12049,Hermannstraße,Neukölln,dentist,,,dentist,,,,,,Smile & Smile Zahnarztpraxis,"Mo,Tu,Th 10:00-18:00; We,Fr 10:00-13:00",no,,,,,,,+49 30 6222023,,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3243342 52.4660494),Berlin,DE,6,12161,Hackerstraße,Friedenau,dentist,,,dentist,,,,,,dentalSTUDIO Friedenau,Mo 10:00-18:00; Tu 09:00-15:00; We 12:00-19:00; Th 10:00-15:00,,,,https://www.dentalstudio-friedenau.de/,https://www.dentalstudio-friedenau.de/,,,+49 30 8511112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3252975 52.4610771),Berlin,DE,110,12163,Schloßstraße,Steglitz,dentist,,,dentist,,,,,,iDentis,,,,,https://www.identis.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3241623 52.4608371),Berlin,DE,19,12163,Schloßstraße,Steglitz,dentist,,,dentist,,,,,,Manuela Langhoff,"Mo 10:00-18:00; Tu,We 08:00-14:00; Th 13:00-20:00; Fr 08:00-18:00+",,,,https://www.zahnarztpraxislanghoff.de/,,,,,2026-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3248156 52.4659061),Berlin,DE,27,12161,Hackerstraße,Friedenau,dentist,,,dentist,,,,,,Ngoc Hieu Ngo,"Mo,Tu,Th 09:30-18:00; We 13:00-18:00; Fr 09:00-13:30",,,,,,,,,2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3324208 52.4876991),Berlin,DE,9,10715,Berliner Straße,Wilmersdorf,dentist,,,dentist,,,Goetz Ladewig;Louise Ladewig;Sabina Maaßen,,,Ladewig & Ladewig,"Mo,Tu,Th 08:00-12:00,14:30-18:00; We 08:00-14:30; Fr 08:00-14:00",,,,https://www.zahnarzt-ladewig.de/,,,,,,,,,implantology;endodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4447744 52.4833087),Berlin,DE,6,12045,Wildenbruchplatz,Neukölln,dentist,,,dentist,,,,,,Andreas Krautien,"Mo-Tu 08:30-12:30, 14:30-18:00; We 08:30-13:30; Th 13:00-19:00; Fr 08:30-13:00 || ""und nach Vereinbarung""",,,,,,,,+49 30 6873040,,2025-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3877217 52.4897724),Berlin,DE,2,10961,Bergmannstraße,Kreuzberg,dentist,,,dentist,,,Dr. Matthias Eigenbrodt,,,Zahnarztpraxis am Kreuzberg,Mo-Th 09:00-18:00,,,,,https://www.zahnarztpraxis-am-kreuzberg.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3428349 52.4672231),Berlin,DE,3,12157,Beckerstraße,Schöneberg,dentist,,,dentist,,,Susanne Karras & Juliane Braunsdorf,,,Karras & Braunsdorf,,no,,,https://www.zahnärztinnen-berlin.de/,,,,,2024-03-17,,,,orthodontics,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.2923219 52.63268),Berlin,DE,1A,13465,Fürstendamm,Frohnau,dentist,,,dentist,,,,,,Dr. Flentje · Zahnarztpraxis,"Mo-Th 08:00-13:00,15:00-20:00, Fr 08:00-13:00",no,,,,https://dr-flentje.de/,praxis@dr-flentje.de,,+4930 610 821 11 0,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.289929 52.6337156),Berlin,DE,5,13465,Zeltinger Platz,Frohnau,dentist,,,dentist,,,,,,Zahnarztpraxis Dr. Uta Kalinke,"Mo 08:00-15:00; Tu,Th 11:00-18:00; We off; Fr 08:00-12:00",no,,,,https://www.dr-kalinke.de/,kontakt@dr-kalinke.de,+4930 401 73 21,+4930 401 71 08,2025-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"genaue position, level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.2931515 52.6326364),Berlin,DE,66,13465,Fürstendamm,Frohnau,dentist,,,dentist,,,,,,Georg Scherpf Zahnarzt,"""Nach Vereinbarung""",,,,,http://scherpf.de/,scherpf@scherpf.de,+4930 401 39 43,+4930 401 30 70,,2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3019855 52.6237077),Berlin,DE,41,13467,Hohefeldstraße,Hermsdorf,dentist,,,dentist,,,Dr. Martin Caemmerer,,,Dr. Caemmerer,Mo 08:00-14:00; Tu 12:00-19:00; We 08:00-14:00; Th 12:00-19:00; Fr 08:00-13:00,,,,,https://www.dr-caemmerer.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3348689 52.4847258),Berlin,DE,12,10715,Babelsberger Straße,,dentist,,,dentist,,,,,,Susanne Schicks,Mo 08:30-14:00; Tu 12:00-19:00; We 10:00-17:00; Fr 11:00-18:00,,,,https://www.zahnarztpraxis-in-wilmersdorf.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.2880872 52.6331606),Berlin,DE,4,13465,Ludolfingerplatz,Frohnau,dentist,,,dentist,,,Dres. Fischer,,,Familienzahnmedizin Frohnau,,,,,,,,,+49 30 401 45 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3547877 52.5492054),Berlin,,36,13353,Müllerstraße,,dentist,,,dentist,,,,,,Annette Voeste,Mo-Th 08:00-20:00; Fr 09:00-15:00,,,,https://praxis-voeste.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4402631 52.4819956),Berlin,DE,91,12045,Wildenbruchstraße,Neukölln,dentist,,,dentist,,,,,,Sabine Pöggel,"Mo,We 09:00-15:00; Tu,Th 09:00-13:00,14:00-19:00; Fr 09:00-14:00",,,,,,,+49 30 6810792,+49 30 6810792,2025-01-15,2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4357437 52.4808181),Berlin,DE,1A,12043,Erkstraße,Neukölln,dentist,,,dentist,,,,,,Dr. Alarashi,Mo-Fr 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3608954 52.4977798),Berlin,DE,23,10783,Bülowstraße,Schöneberg,dentist,,,dentist,,,Dr. med. dent. Alexander Joselowitsch,,,Zahnarztpraxis Dr. Joselowitsch,"Mo,Tu,Th 09:00-18:00; We,Fr 09:00-13:00",,,,,https://www.dr-zahnarzt.berlin/zahnarzt-schoeneberg/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.483865 52.4225683),Berlin,,11,12353,Zwickauer Damm,,dentist,,,dentist,,,Wolfram Schmitz,,,Zahnarztpraxis Wolram Schmitz,"Mo-Fr ""Nach Vereinbahrung""",,+49306612258,,https://www.zahnarzt-schmitz.de/,,,,,,,rezeption@zahnarzt-schmitz.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3540288 52.4831975),Berlin,DE,52,10827,Feurigstraße,Schöneberg,dentist,,,dentist,,,Dr. med. dent. Michael Petschler,,,Praxis für Oralchirurgie,"""Termine nach Vereinbarung""",,,,https://www.oralchirurgen.berlin/,,,,,,,,,oral_surgery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.352598 52.4846763),Berlin,DE,34 / 35,10827,Hauptstraße,Schöneberg,dentist,,,dentist,,,,,,Dr. Jörg-Michael Lorenz;Dr. Deniz Uğur-Lorenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3398712 52.4854009),Berlin,DE,54,10825,Badensche Straße,Schöneberg,dentist,,,dentist,,,,,,Dr. Susanne C. Albrecht,,,,,,http://albrechtonline.de/,,,,,2024-04-26,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3397362 52.4854732),Berlin,DE,54,10825,Badensche Straße,Schöneberg,dentist,,,dentist,,,,,,Manana Kreibohm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3140042 52.4728339),Berlin,DE,8,14197,Rüdesheimer Straße,Wilmersdorf,dentist,,,dentist,,,Alexander P. Ispas,,,Zahnarzt am Rüdesheimer Platz,"Mo 08:00-13:00,14:00-18:00; Tu,Th 09:00-13:00,14:00-19:00; We,Fr 08:00-15:00",no,+49 30 8277700,,http://www.zahnarzt-ruedi.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3225293 52.4502088),Berlin,DE,16,12167,Birkbuschstraße,Steglitz,dentist,,,dentist,,,,,,Tanja Bohrmann,Mo-Fr 09:00-18:00,,,,,https://www.zahnaerztin-steglitz.de,,,+49 30 8344080,2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3946052 52.4239807),Berlin,DE,5,12107,Birnhornweg,Mariendorf,dentist,,,dentist,,,Stefanos Baraliakos;Dacid Omlor,,,Dentalzentrum Mariendorf,,,,,http://wp.dentalzentrum-mariendorf.de/,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4288526 52.4823506),Berlin,DE,89,12053,Reuterstraße,Neukölln,dentist,,,dentist,,,,,,Zahnarztpraxis Jens Lehrke,"Mo-Fr 08:00-19:00 || ""Sa und Spättermine nach Vereinbarung""",no,,,,https://www.jens-lehrke.de/,praxis@jenslehrke.de,+49 30 6239315,+49 30 6238189,,2025-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3932218 52.5413388),,,118,,Brunnenstraße,,dentist,,,dentist,,,,,,Zahnarztpraxis im Brunnenviertel,,,,,,,,,,,2026-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4120241 52.3941201),,,,,,,dentist,,,dentist,,,,,,Dr. C. Nauschütz & Dr. V. Roman,"Mo-Tu, Th 09:00-18:00; We 08:00-19:00; Fr 08:00-14:00",,+493076503836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5451031 52.5225074),Berlin,DE,26,12681,Marchwitzastraße,Marzahn,dentist,office,main,dentist,yes,,Nicole Schmidt,,,,Mo-Th 08:00-20:00; PH off,,+49 30 5441051,,https://zahnarztpraxis-nicoleschmidt.de,,,,,,,praxis@zahnarztpraxis-nicoleschmidt.de,+49 30 54984050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.5180244 52.5129002),Berlin,DE,15,10315,Rhinstraße,Friedrichsfelde,dentist,,,dentist,,,,,,Zahnarztpraxis Dr. Karin Wolf,Mo 12:00-19:00; Tu 09:00-17:00; We 09:00-13:00; Th 08:00-12:00; Fr off; Sa off; PH off,no,,,,,karinwolf.berlin@t-online.de,+49 30 51061162,+49 30 5251068,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.306165 52.507456),,,58,10627,Wilmersdorfer Straße,,dentist,,,dentist,,,,,,Oralchirurgische Praxis Wilmersdorfer Straße,"Mo-Tu,Th 08:00-20:00; We 08:00-16:00; Fr 08:00-17:00; Sa-Su,PH off",,+49 30 31991770,,http://www.praxis-torklus.de,,,,,,2023-04-10,za@torklus.de,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3554596 52.4860883),Berlin,DE,23-24,10827,Hauptstraße,Schöneberg,dentist,,,dentist,,,Dr. Lars Eichmann;Dr. Francy Eichmann,,,berliner MundArt,,,,,https://www.berliner-mundart.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3522039 52.4867991),Berlin,DE,34,10823,Belziger Straße,Schöneberg,dentist,,,dentist,,,,,,Thilo Gaspar,"Mo,Tu,Th 09:00-12:00, We,Fr 09:00-14:00, Mo,Th 15:00-18:00, Tu 15:00-20:00",,,,,,,,,2024-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.6020968 52.5386292),Berlin,DE,17,12627,Janusz-Korczak-Straße,Hellersdorf,dentist,office,main,dentist,yes,physician,,,,MEINDENTIST-Praxis Hellersdorf,Mo-Fr 08:00-20:00; PH off,yes,+49 30 403613161,,https://meindentist.de/hellersdorf-2/ueber-die-praxis/praxisphilosophie/,,,,,,,praxis-januszkorczak@meindentist.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,
POINT (13.3126145 52.5019572),Berlin,,69,10629,Sybelstraße,,dentist,,,dentist,,,,,,Christian Koch,"Mo,Tu,Th 09:00-13:00,15:00-18:00; Fr 09:00-13:00",,,,https://zahnaerzte-berlin-charlottenburg.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3519128 52.5237144),Berlin,,2,10557,Calvinstraße,,dentist,,,dentist,,,,,,Denspoint,Mo-Th 08:00-20:00; Fr 08:00-13:00,no,+49 30 391 76 44,,https://www.denspoint.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.423447 52.5412321),Berlin,,21,10437,Raumerstraße,Prenzlauer Berg,dentist,,,dentist,,,,,,Thomas Seefeldt,"Mo,Th 08:00-12:00,13:00-15:00; Tu,We 13:00-18:30; Fr ""by appointment""",,,,,,,,+49 30 4427776,,2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.6012464 52.538299),Berlin,,1,12627,Senftenberger Straße,,dentist,office,yes,dentist,yes,physician,Dr. med. Peter Czaikowski,,,Dr. med. Peter Czaikowski Fachzahnarzt,"Mo,Tu 08:00-12:00,15:00-19:00, We 08:00-13:00, Th 15:00-20:00, Fr 08:00-13:00; PH off",,+49 30 208983114,,https://www.arzttermine.de/arzt/dr-peter-czaikowski,,,,,,,,,dentistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.1640816 52.5194539),Berlin,,417,13593,Heerstraße,Staaken,dentist,,,dentist,,,,,,Dr. med. dent. Gabriele Grafentin,"Mo-Tu,Fr 9:00 - 14:30; We-Th 15:00 - 20:00 || ""nach Vereinbarung""",,,,,,,,+49 30 363 11 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3086878 52.5030427),Berlin,,21,10629,Giesebrechtstraße,,dentist,,,dentist,,,,,0,Dr. Korbel Praxis für Umwelt-Zahnmedizin,"Mo-Th 08:30-18:00, Fr 08:30-12:00",yes,+49 30 3236161,,https://zahnschmelz.info,,,,,,,z@hnaerzte.info,,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3800887 52.5714023),,,,,,,dentist,,,dentist,,,,,,Dr. Thomas Hohlfeld,Mo-Tu 12:00-18:00; We-Fr 08:30-15:00,no,+49 30 4 91 15 03,,https://dr-thomas-hohlfeld.jimdofree.com/,,,,,,,praxis-dr.hohlfeld@mail.de,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.6126287 52.5112454),Berlin,DE,74,12623,Hönower Straße,Mahlsdorf,dentist,office,main,dentist,yes,,Christoph Kossack;Kathrin Käppler,,,Kieferorthopädie Dr. Käppler & Dres. Kossack,"Mo-Th 08:00-12:00,14:00-18:00; PH off",,+49 30 9917062,,https://kfo-behandlung.de,,,,,,,post@kfo-behandlung.de,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4217615 52.4939886),Berlin,,95,10967,Kottbusser Damm,,dentist,,,dentist,,,,,,Kiez Zahnarztpraxis,Mo-Fr 09:00-19:00; Sa 09:00-12:00,no,,,,https://www.zahnarztpraxisberlin.de/kiez-zahnarztpraxis/,rehe@aezte-berlin.de,,+49 30 693 46 86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4859093 52.6165109),Berlin,DE,5,13125,Bucher Chaussee,,dentist,,,dentist,,,,,,Dr. med. Kerstin Hanig - Fachzahnärztin für Kieferorthopädie,,,,,,,,,+49 30 9416661,,,,,orthodontics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3012701 52.5147392),,,90,,Kaiser-Friedrich-Straße,,dentist,,,dentist,,,,,,neodent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.326335 52.5934552),Berlin,,35,13437,Spießweg,Wittenau,dentist,,,dentist,,,,,,"Dr. Markus Hoffmann, Gerhard Gneist","Mo,Tu,Th 09:00-18:00; We,Fr 09:00-15:00",no,,,,,,,,2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3875403 52.4380952),,,,,,,dentist,,,dentist,,,,,,Smile Dent,"Mo,We,Th 08:00-18:00; Tu 10:00-20:00; Fr 08:00-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3583453 52.5472752),Berlin,,56,13347,Nazarethkirchstraße,,dentist,,,dentist,,,,,,Dr. Teichmann,"Mo,Tu,Th,Fr 09:00-13:00, Mo,Tu,Th 14:00-18:00, We 09:00-14:00",,+49 30 4567616,,,,,,,,2025-02-09,,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3343271 52.4385324),,,,,,,dentist,,,dentist,,,,,,Praxisclinic Berlin,"Mo 10:00-15:00; Tu 08:00-15:00; We 08:00-19:00; Th,Fr 12:00-19:00; Sa 10:00-12:00",,,,,https://www.praxisclinic.de,,,+49 30 7717343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3821413 52.4833242),Berlin,DE,16,12101,Manfred-von-Richthofen-Straße,Tempelhof,dentist,,,dentist,,,,,,Dr. Grun,,,,,,http://www.zahnaerztin-grun.de/,,,+49 30 7865191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.6282771 52.4527347),Berlin,,44,12587,Scharnweberstraße,,dentist,,,dentist,,,,,0,Ulrike Ariane Lechler,"Mo 13:00-18:00; Tu,Th 08:00-12:00; We 13:00-19:00",,+49306455563,,http://zahnarzt-friedrichshagen.de/,,,,,,,zahnarztpraxislechler-ulrike@freenet.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4608105 52.5491605),Berlin,,108,13088,Bizetstraße,,dentist,,,dentist,,,Annette Klose,,,Dr. Annette Klose,"""Nach Vereinbarung""",,+4930 960 698 48,,,,,,,,,,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.4027701 52.5657189),Berlin,DE,78,13187,Florastraße,Pankow,dentist,,,dentist,,,,,,Zahnarztpraxis Tobias Bahr + Susanne Jung,"Mo, Tu, Th 09:00-19:00; We 13:00-19:00; Fr 09:00-12:00",no,,,,,,,,,,,,general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (13.3352507 52.4637473),Berlin,DE,2,12157,Lauenburger Straße,Steglitz,dentist,,,dentist,,,,,,Zahnärzte im Bismarckviertel,Mo-Fr 08:00-18:00,,+49 30 7912501,,https://www.zahnaerzteimbismarckviertel.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
